"t","x","y","exp"
0.0,14.0,15.0,"exp4"
0.0022096185935912317,9.296019317929181,20.39169056886135,"exp4"
0.003067139771794417,7.669019500017254,22.181085228217142,"exp4"
0.004377809646035927,5.549051467083734,24.420957793225828,"exp4"
0.005474287105631965,4.142193525818671,25.815075542935578,"exp4"
0.006746943012134387,2.8985367634385026,26.933883329085983,"exp4"
0.008035513777411603,1.9938829018163493,27.617589759810688,"exp4"
0.009426405483904303,1.3210366772051283,27.975229464160044,"exp4"
0.010681015688881433,0.9086315351580831,28.056924494172204,"exp4"
0.011965232955085978,0.6195095499198588,27.978123689052175,"exp4"
0.013203251297114207,0.429023801858483,27.7964200858367,"exp4"
0.014445399500076261,0.29763381873716044,27.544450955891747,"exp4"
0.015672723350210218,0.20815478199871773,27.250276476010168,"exp4"
0.016901880394708836,0.14610919055697494,26.926568394567653,"exp4"
0.018129749825769263,0.10305842389662342,26.584986528151752,"exp4"
0.019362950622546594,0.07292587546769723,26.231059928431332,"exp4"
0.02060235903051209,0.051765769096724965,25.869522839317142,"exp4"
0.021851437116188734,0.03683118702884314,25.502810425588905,"exp4"
0.02311195543747954,0.026257485830214502,25.13281027406828,"exp4"
0.02438639719299418,0.018746791263347613,24.76050839830787,"exp4"
0.025676833126766697,0.013398757784316897,24.38654918348309,"exp4"
0.026985688661878733,0.009582144663801114,24.011167532137026,"exp4"
0.02831553626611936,0.006853540068762609,23.634358804937847,"exp4"
0.02966944791889485,0.004899775031280835,23.25585681158099,"exp4"
0.03105110290079886,0.0034991023286762585,22.875164971857153,"exp4"
0.03246509082183032,0.0024940046293824014,22.491523262801906,"exp4"
0.03391718147826828,0.0017723557107548942,22.103882260456544,"exp4"
0.03541468409955988,0.001254176564752173,21.710855270598344,"exp4"
0.03696682217421914,0.0008823263004547792,21.310673297932603,"exp4"
0.0385851522127222,0.0006159124556842997,20.901139116528533,"exp4"
0.04028400682812446,0.00042561523022984047,20.479589730795773,"exp4"
0.042080994257689526,0.00029035780089234256,20.042863846260133,"exp4"
0.043997601786827954,0.00019493387124618468,19.587269552520638,"exp4"
0.046059997767764344,0.00012831964170259552,19.10854002282565,"exp4"
0.048300160793126386,8.247809149844695e-5,18.601764026535847,"exp4"
0.050757513942377035,5.1516925037151336e-5,18.061277401546217,"exp4"
0.05348131066306037,3.10986938570703e-5,17.480502993799934,"exp4"
0.05653414293838215,1.8028187504478785e-5,16.851726374291932,"exp4"
0.059997161461889575,9.962187247504317e-6,16.165793468231442,"exp4"
0.06397799224014071,5.201982511957059e-6,15.411714551348501,"exp4"
0.0686230556029058,2.540804795333545e-6,14.576160799025638,"exp4"
0.0741373623244008,1.1472856193679046e-6,13.642853438129181,"exp4"
0.08081756828415437,4.7280551738397957e-7,12.591896217356545,"exp4"
0.08910955955095572,1.756341527194562e-7,11.399274056942733,"exp4"
0.09971049983811253,5.837347962122171e-8,10.037606739770753,"exp4"
0.11366404766133612,1.7557987062701875e-8,8.490071368648202,"exp4"
0.13094977342125838,5.249152688808907e-9,6.899662552530873,"exp4"
0.14997748862535312,1.798550870532096e-9,5.491196549048828,"exp4"
0.1710668774784957,7.271160434777539e-10,4.263473504556296,"exp4"
0.19363172768679696,3.610047045917722e-10,3.2521659306993653,"exp4"
0.21761590997028488,2.1765533654440713e-10,2.4388630352775698,"exp4"
0.24269275664033374,1.564043200371425e-10,1.8051365655138383,"exp4"
0.2687243948448511,1.3014611301695189e-10,1.3208675796144171,"exp4"
0.29551050357282227,1.2195021418342478e-10,0.9578087909736464,"exp4"
0.3229262822624087,1.2541123423730567e-10,0.6893169035294975,"exp4"
0.35084392080892207,1.385027863751177e-10,0.4931118329340448,"exp4"
0.3791713187474464,1.6140259457236462e-10,0.35102501163525723,"exp4"
0.40782657560742275,1.957481290491551e-10,0.248899154972067,"exp4"
0.4367475082290794,2.444806389154247e-10,0.17592411071447145,"exp4"
0.4658826247244481,3.1196956192280213e-10,0.12402580375563979,"exp4"
0.4951926999190955,4.0435377993645334e-10,0.08725448280489112,"exp4"
0.5246472705987641,5.300729308814732e-10,0.0612789187735687,"exp4"
0.5542245474715988,7.006408312268378e-10,0.04297298771017678,"exp4"
0.5839101923596229,9.317232146907872e-10,0.03009648506390463,"exp4"
0.6136974607186614,1.2446440127169699e-9,0.021052656449433597,"exp4"
0.6435874444404135,1.668490885277693e-9,0.014708326063572478,"exp4"
0.6735902222932197,2.243095207620282e-9,0.010262008010130243,"exp4"
0.7037266562950558,3.0233074296860753e-9,0.007148346601461213,"exp4"
0.7340311841337256,4.085251318431034e-9,0.004969397478178839,"exp4"
0.7645556272990144,5.535677857766727e-9,0.003445537596529739,"exp4"
0.795374138986601,7.526312672668615e-9,0.002380561449926137,"exp4"
0.8265891711945212,1.0276451902410357e-8,0.0016369586826367405,"exp4"
0.8583381589171274,1.4109511157171041e-8,0.0011184504762669373,"exp4"
0.890800354196426,1.9513714489715563e-8,0.0007576766653454953,"exp4"
0.9242031919895459,2.724555575251639e-8,0.000507523640265697,"exp4"
0.9588278820685184,3.8511162692892206e-8,0.00033502097764805203,"exp4"
0.9950146970266965,5.52943041146753e-8,0.0002170518974575815,"exp4"
1.0331694030086307,8.097130561715391e-8,0.00013734913023049744,"exp4"
1.0737730633292426,1.2151251557946863e-7,8.440498037149505e-5,"exp4"
1.117397861518817,1.8794362457260003e-7,5.003070646083694e-5,"exp4"
1.1647319203793354,3.0166858863020674e-7,2.8372532295004243e-5,"exp4"
1.2166168648177162,5.067219969967529e-7,1.5242939757150359e-5,"exp4"
1.2741036117835625,9.000927977449987e-7,7.66448309481592e-6,"exp4"
1.3385349046541837,1.713449170846243e-6,3.553110771786781e-6,"exp4"
1.4116643314451,3.5567510493857763e-6,1.49079376913507e-6,"exp4"
1.4957386985227303,8.230433833257261e-6,5.546611730437327e-7,"exp4"
1.5913579540046154,2.1348787382686723e-5,1.8376717778029902e-7,"exp4"
1.6771934173892489,5.027128863663995e-5,6.711705521324092e-8,"exp4"
1.7586716334893444,0.00011337342391458724,2.567713442086349e-8,"exp4"
1.831887521075584,0.0002355416160460401,1.0764529856183933e-8,"exp4"
1.8987045314830546,0.0004591691256204969,4.855619216784209e-9,"exp4"
1.9594006660949241,0.0008421552149988624,2.3523467130167472e-9,"exp4"
2.015318206504892,0.0014727002532946047,1.2058661346634625e-9,"exp4"
2.0673243295215884,0.0024767636619001253,6.477470548195851e-10,"exp4"
2.116305209644207,0.004041455656258145,3.6093642893534355e-10,"exp4"
2.162895835410815,0.00643908748635188,2.0714848437568763e-10,"exp4"
2.207621922294396,0.01006983927828257,1.217532446868929e-10,"exp4"
2.2508762911778017,0.015517994330277382,7.300117914633821e-11,"exp4"
2.2929706512162076,0.023638250423162702,4.453482439366057e-11,"exp4"
2.334144947497509,0.035678171055050646,2.7609008499828265e-11,"exp4"
2.374588795874914,0.053458895359648276,1.7395091011871783e-11,"exp4"
2.414450807727475,0.07963652954465146,1.1157171956739671e-11,"exp4"
2.4538488344704246,0.1180839855139586,7.311492772684484e-12,"exp4"
2.4928761916495827,0.17444597521591415,4.925880954704557e-12,"exp4"
2.531607174403956,0.2569476192154381,3.445459741187875e-12,"exp4"
2.5701009522958076,0.3775710807320943,2.539567463603727e-12,"exp4"
2.6084047760394795,0.5537686893907277,2.0167042119309956e-12,"exp4"
2.6465564014814347,0.8109563575590921,1.7826485479747152e-12,"exp4"
2.6845860391623946,1.1861431370623197,1.839863941254168e-12,"exp4"
2.72251787446104,1.7332141242689996,2.377385536866891e-12,"exp4"
2.760371283147605,2.530620002744883,4.255914549920669e-12,"exp4"
2.79816179307069,3.6925692366952187,1.2187364179476482e-11,"exp4"
2.8359018529633846,5.385318375183173,6.753646731171035e-11,"exp4"
2.8736014450164133,7.850882396153443,9.009293986944542e-10,"exp4"
2.9112685716457745,11.44154425095158,3.548190994746478e-8,"exp4"
2.9299909231396173,13.797298404869174,5.094520965459732e-7,"exp4"
2.941168228314926,15.428948871921662,3.5237693518705232e-6,"exp4"
2.9486550668209177,16.62841981538203,1.5054032226030152e-5,"exp4"
2.9539475902129304,17.532160088093164,4.5482942400658876e-5,"exp4"
2.957901208867617,18.239142362929318,0.00010852653399320057,"exp4"
2.961069662714639,18.826189665205252,0.00022393330759510287,"exp4"
2.964021514460961,19.389990964921225,0.00044959762620996803,"exp4"
2.966582853748527,19.89270056298473,0.000838084850599589,"exp4"
2.968907599257195,20.359982261462747,0.0014968353519631212,"exp4"
2.971008877250878,20.79137790091972,0.002559822402004264,"exp4"
2.9729478842516324,21.19695362653067,0.004244716435998239,"exp4"
2.97475121866754,21.580343629492933,0.006857225093678986,"exp4"
2.9764484523389,21.946174602162724,0.01085901986050176,"exp4"
2.9780582071608053,22.296921168664692,0.016920193697263372,"exp4"
2.9795967367193086,22.63452157546409,0.026031061104622617,"exp4"
2.981075928132356,22.959734296508355,0.03964007313743792,"exp4"
2.982505632144867,23.272395866890918,0.059874878088371115,"exp4"
2.9838936685694692,23.571099761995843,0.08985331692949566,"exp4"
2.9852466675326985,23.852936551797136,0.13415142376421574,"exp4"
2.986570376297979,24.11292548501368,0.19948877022977118,"exp4"
2.9878701499996754,24.343188645327952,0.2957548071684252,"exp4"
2.9891513740913327,24.531648050765522,0.4375514205391856,"exp4"
2.9904200523131936,24.6600179775196,0.6465614214010655,"exp4"
2.9916836499139605,24.700613379994508,0.9552890640551024,"exp4"
2.992952582807539,24.611042136240386,1.4132884398329388,"exp4"
2.9942433178507852,24.324523933441476,2.0985804386087863,"exp4"
2.9955865958597574,23.728666272210962,3.142963549407997,"exp4"
2.9970608560898806,22.595272310958403,4.817339659711307,"exp4"
2.9984755107970367,20.910919318365625,7.072554423946984,"exp4"
2.9998216821494657,18.712171793918174,9.851128996593754,"exp4"
3.001171892757492,15.996297101469152,13.152474379731096,"exp4"
3.002585682551363,12.84812528081091,16.85969606799129,"exp4"
3.004388230576248,8.952547540554306,21.281173267204693,"exp4"
3.0057789714551975,6.413413870451807,24.028454876590917,"exp4"
3.007206878424242,4.384823981063661,26.085678788556322,"exp4"
3.008582285718965,2.9646274861379114,27.381072412652646,"exp4"
3.010034301709609,1.9293183517404746,28.161346484494132,"exp4"
3.011481922444812,1.2463139656568814,28.502577290105382,"exp4"
3.0128097153651523,0.8324949047393653,28.552902750905822,"exp4"
3.014125711817306,0.5583841296741359,28.43734943966391,"exp4"
3.0153948185152424,0.3807886570941379,28.222639357401714,"exp4"
3.0166514761021195,0.2615507536782239,27.944703640738428,"exp4"
3.0178896104477753,0.18138089146542657,27.62976030838616,"exp4"
3.0191221352219157,0.12655419509670965,27.29060373362795,"exp4"
3.0203501902648036,0.08883043294827989,26.93714962757956,"exp4"
3.0215798011017085,0.0626262954681853,26.5744086231963,"exp4"
3.0228134048552886,0.0443213525652441,26.206148091051986,"exp4"
3.0240545843095106,0.03145874259116936,25.834349660562683,"exp4"
3.025305788778868,0.022381849096142284,25.460391695326646,"exp4"
3.0265697474145603,0.01595165812832619,25.08495471038112,"exp4"
3.0278489252435823,0.011382616560961331,24.70839656604363,"exp4"
3.02914602896854,0.008127577017944334,24.33074414632566,"exp4"
3.0304639813941163,0.005803775628110842,23.951799853151,"exp4"
3.031806218771356,0.0041419106702193,23.57112692698335,"exp4"
3.033176869344069,0.0029518217728151082,23.188055186231225,"exp4"
3.0345810589344553,0.0020987523655936354,22.801643905136064,"exp4"
3.036025216218862,0.0014869575804771912,22.410644665639182,"exp4"
3.0375174424890923,0.001048250656800765,22.013450750756338,"exp4"
3.0390679004012027,0.0007339746504673261,21.608049973600775,"exp4"
3.0406892366609615,0.0005093373286026102,21.19198072442448,"exp4"
3.0423970364146666,0.0003493997762492159,20.762296178484082,"exp4"
3.0442103513413197,0.0002362270651357425,20.315531412157004,"exp4"
3.046152369029825,0.00015686428627023044,19.847664913023205,"exp4"
3.04825133415051,0.00010190248805676512,19.354060725681535,"exp4"
3.0505418687720334,6.446777048017783e-5,18.829377238859458,"exp4"
3.0530668946223862,3.951267113764268e-5,18.26742883885133,"exp4"
3.055880448693699,2.3321209678511457e-5,17.66098732345402,"exp4"
3.0590518439862624,1.3162490672860243e-5,17.001508710699948,"exp4"
3.062671912515199,7.045612320131181e-6,16.278768703250535,"exp4"
3.0668625842369486,3.5422772947697932e-6,15.480388164508044,"exp4"
3.0717920146093087,1.6539142597195218e-6,14.591234070448316,"exp4"
3.0776993276575864,7.079963192234145e-7,13.592705462788766,"exp4"
3.0849367742102567,2.7414758211512816e-7,12.461999991100093,"exp4"
3.0940445114568105,9.495740021165994e-8,11.171784157746393,"exp4"
3.1058762895147725,2.9398019669786048e-8,9.693063635023721,"exp4"
3.1214369572672123,8.43561607403596e-9,8.042055755844572,"exp4"
3.139398702047342,2.5802214799599417e-9,6.482773621910415,"exp4"
3.15931976843301,9.114854684295523e-10,5.1044034804595615,"exp4"
3.1810133125249593,3.8963453893024173e-10,3.9345379336666486,"exp4"
3.2041883216425515,2.047528912907636e-10,2.979366908658558,"exp4"
3.228631002112238,1.3053474510430407e-10,2.222031317259368,"exp4"
3.254117304253035,9.845153336667812e-11,1.636590240489741,"exp4"
3.2804691719331465,8.530662181292469e-11,1.19294718478823,"exp4"
3.3075252089277183,8.256550037397185e-11,0.8622533618816416,"exp4"
3.3351551381448274,8.707965738851063e-11,0.6189559229280495,"exp4"
3.3632483554102084,9.804055545914916e-11,0.44184695358880377,"exp4"
3.3917158271300574,1.1591447977767205e-10,0.3140039278471868,"exp4"
3.4204846084647826,1.4209721290180515e-10,0.2223459862389581,"exp4"
3.449496646370953,1.7887890457678125e-10,0.15698452628397205,"exp4"
3.4787057632520355,2.295796418121206e-10,0.11057532373363554,"exp4"
3.508076230373233,2.988201706895218e-10,0.07773551317551697,"exp4"
3.537581138626794,3.929320824594839e-10,0.054560799176944695,"exp4"
3.567201561120038,5.205417948793235e-10,0.03824199462796979,"exp4"
3.5969260043057316,6.933856262495212e-10,0.026770640395917925,"exp4"
3.6267504759455114,9.274469322453497e-10,0.018717859748869158,"exp4"
3.656679088650396,1.2445521951578097e-9,0.013071078334842676,"exp4"
3.68672538493569,1.6746383650618547e-9,0.009114942810243843,"exp4"
3.7169144713070303,2.2590257341487848e-9,0.0063453134838326805,"exp4"
3.747286129143876,3.055238547867457e-9,0.004407595532883661,"exp4"
3.777899006752118,4.144273388062714e-9,0.003052773721349028,"exp4"
3.808835923622796,5.641843777171568e-9,0.0021062050367597293,"exp4"
3.840210126405638,7.716246110297964e-9,0.0014455411053830975,"exp4"
3.8721720947727993,1.0617509270346151e-8,0.000985146860464152,"exp4"
3.9049162869894447,1.4726214663495917e-8,0.0006651209313733031,"exp4"
3.9386872568332083,2.0637467611174897e-8,0.000443565338863948,"exp4"
3.9737850478625143,2.9309547725635084e-8,0.00029114713768154407,"exp4"
4.010570652545558,4.2335790445862826e-8,0.0001872797832343167,"exp4"
4.049473279428855,6.246093758694325e-8,0.00011745383181190111,"exp4"
4.091001830570206,9.460513227262564e-8,7.13852741789446e-5,"exp4"
4.135763330240166,1.4799762758331127e-7,4.1743263978099854e-5,"exp4"
4.184491459390791,2.4088212901200136e-7,2.3283166739884948e-5,"exp4"
4.238089387889608,4.115952149688656e-7,1.2257381317548119e-5,"exp4"
4.297693275669057,7.467202342547909e-7,6.011792668662136e-6,"exp4"
4.3647665108577645,1.4593841918531306e-6,2.7030177487199e-6,"exp4"
4.441236176973126,3.1316183902801365e-6,1.0924336894225973e-6,"exp4"
4.5295709768739005,7.558937613760453e-6,3.8879379207774716e-7,"exp4"
4.628518803580961,2.026107265370815e-5,1.2494839582528052e-7,"exp4"
4.716766022870615,4.8862787567678e-5,4.450979006282389e-8,"exp4"
4.800045710664756,0.00011218303783645586,1.6701939070728634e-8,"exp4"
4.874508710214842,0.00023597588897910575,6.904268503332679e-9,"exp4"
4.942179295068439,0.00046394185471322174,3.0838692905846707e-9,"exp4"
5.003456459295117,0.0008558516463492894,1.4838987564643785e-9,"exp4"
5.059774817067986,0.0015026482578368416,7.571065369258103e-10,"exp4"
5.112064117835591,0.002534283017189382,4.0534083240766287e-10,"exp4"
5.161249473468111,0.004143764592572518,2.2532766108419913e-10,"exp4"
5.207990899402205,0.0066120432875707135,1.290995511795149e-10,"exp4"
5.252829902850933,0.010351988158440897,7.578786724641604e-11,"exp4"
5.296169941413462,0.015966455751475796,4.540441810822283e-11,"exp4"
5.338329925502761,0.02433733489767202,2.7686514165662968e-11,"exp4"
5.379554906603921,0.03675193576254511,1.71619607483316e-11,"exp4"
5.420038150340522,0.05508946824125293,1.0815622239872234e-11,"exp4"
5.459930949039859,0.08209080917940312,6.9419705869788355e-12,"exp4"
5.499353139390784,0.12175255499428406,4.555051078607175e-12,"exp4"
5.538399531413882,0.1798997865119036,3.075237171963758e-12,"exp4"
5.577145553586294,0.2650205590716291,2.157949322090453e-12,"exp4"
5.615651243956889,0.38948020849057935,1.5982965908297249e-12,"exp4"
5.653964522858818,0.5712893205078398,1.2783796938339793e-12,"exp4"
5.692123666014206,0.8366769817816522,1.1420275718378815e-12,"exp4"
5.730159289508325,1.2238365496784578,1.1970962573486579e-12,"exp4"
5.768095896571825,1.7883777154280032,1.5822770262815185e-12,"exp4"
5.805953112980078,2.611262269487313,2.9274507262613988e-12,"exp4"
5.843746663862348,3.8103546821951095,8.788453286255869e-12,"exp4"
5.881489154026208,5.557234049968404,5.196996828179135e-11,"exp4"
5.91919068941112,8.101663692691895,7.534986571792856e-10,"exp4"
5.9568593715167575,11.8072058703,3.274823146369193e-8,"exp4"
5.975215663058225,14.186224757223819,4.835946195523906e-7,"exp4"
5.986198427287452,15.833037758987134,3.4123305282558176e-6,"exp4"
5.993544954127548,17.0399978295938,1.4737653462635104e-5,"exp4"
5.9987359285612,17.94787291226695,4.481535481772446e-5,"exp4"
6.002610870224945,18.65693615615105,0.00010732051851147689,"exp4"
6.0057156496416315,19.245175630579087,0.0002219547067376774,"exp4"
6.008608158060653,19.80977111074208,0.0004463986354910993,"exp4"
6.011117916285844,20.312893156874534,0.0008330781085751685,"exp4"
6.013395970038171,20.780355615422337,0.001489068034604706,"exp4"
6.015455223230433,21.21176627762937,0.002547855472476162,"exp4"
6.017355724532123,21.617254220168764,0.004226302039598732,"exp4"
6.0191235535236425,22.000490033313547,0.006828920389733761,"exp4"
6.020787706337738,22.366128440881507,0.01081555131064757,"exp4"
6.022366426491282,22.71666287348515,0.016853547009393125,"exp4"
6.023875635704483,23.05404698821488,0.0259290973892721,"exp4"
6.025326969118841,23.379052557357376,0.039484474981259406,"exp4"
6.026730064368632,23.691530072472418,0.05963805905929122,"exp4"
6.028092564477118,23.990089544858453,0.08949377121270041,"exp4"
6.029420942735915,24.27184354622584,0.13360666162256216,"exp4"
6.030720801051886,24.531842507395233,0.1986644672930523,"exp4"
6.031997348193959,24.76225467889305,0.294507825115795,"exp4"
6.033255808348479,24.9510726008712,0.43566248202966207,"exp4"
6.034501987657652,25.08012192877215,0.6436891697708766,"exp4"
6.035743080885164,25.121901719686175,0.9508873854509002,"exp4"
6.036989086036049,25.034347143360165,1.4064408732705718,"exp4"
6.038255720529535,24.75133783292513,2.0876069637965733,"exp4"
6.03957203859523,24.16216371544657,3.1241824549008697,"exp4"
6.0410104014757415,23.045785617531664,4.778282753162233,"exp4"
6.042413791893574,21.351539474702385,7.051033484166499,"exp4"
6.043734800243883,19.151747474603493,9.834676759479011,"exp4"
6.045063539347928,16.413558611261625,13.16772791542413,"exp4"
6.04644592781067,13.241473333300998,16.90965295483273,"exp4"
6.048162660877887,9.38124291854776,21.305851328038962,"exp4"
6.049560236848928,6.697801473446862,24.22638874061918,"exp4"
6.050949385814045,4.609979263310313,26.36307474436148,"exp4"
6.05230441624088,3.119954916062745,27.744447178939037,"exp4"
6.053718148857254,2.040977675728529,28.583551523331334,"exp4"
6.0551655534245805,1.3091274353970743,28.976208977985525,"exp4"
6.056465986715514,0.8756306490421422,29.052033748271047,"exp4"
6.057767684765938,0.5855994736746813,28.952667715003088,"exp4"
6.059014548720642,0.3991752140006397,28.74837113830083,"exp4"
6.0602523673727005,0.2737501533221506,28.476389847946294,"exp4"
6.061469089574045,0.18968667260111646,28.16548390749808,"exp4"
6.062680771110519,0.1322080853378928,27.82858372217783,"exp4"
6.063886860727521,0.09272333814237993,27.476599456607815,"exp4"
6.065094234692164,0.0653154724395996,27.11462531941434,"exp4"
6.066304829589622,0.046189985704305485,26.74678749865258,"exp4"
6.067522432590694,0.03276116615820032,26.375131036866133,"exp4"
6.068749312555614,0.023292664042667506,26.001168368696973,"exp4"
6.069988206780388,0.016589989658232527,25.625621222531997,"exp4"
6.071241468173756,0.011830845119001569,25.2489040509683,"exp4"
6.072511728455077,0.00844273434045711,24.871071783170777,"exp4"
6.073801780403079,0.006025592773025822,24.491958561081134,"exp4"
6.075114913587644,0.0042981262575900936,24.111152153118255,"exp4"
6.076455059397222,0.0030618649511963726,23.72800969579577,"exp4"
6.077827099416978,0.0021762555218505088,23.341618066958294,"exp4"
6.0792371523953666,0.0015415028153110948,22.950759573965072,"exp4"
6.080692936070083,0.001086581083175387,22.553860068855336,"exp4"
6.082204141607817,0.0007608412953800147,22.14894148540366,"exp4"
6.0837828436582955,0.0005280920647200175,21.733576157767168,"exp4"
6.08544393619123,0.0003624118819818377,21.304849803780908,"exp4"
